unique_dest,avg_ttl,sum_pay,port_count,target
1,44,232,1,Benign
7,116,3002,1,Bot
2,55,88,1,Bot
2,54,76,1,Bot
1,108,62,1,Benign
2,54,152,1,Bot
1,117,38,1,Bot
7,118,304,1,Bot
1,116,3850,15,Bot
1,55,498,1,Bot
1,54,314,1,Bot
1,53,50,1,Bot
3,53,214,1,Bot
5,53,316,1,Bot
1,54,568,1,Bot
1,54,3984,1,Bot
1,118,50,1,Bot
1,108,96,1,Benign
4,117,4864,1,Bot
1,108,526,1,Benign
1,118,498,1,Bot
1,117,76,1,Bot
1,106,96,1,Benign
1,44,104,1,Benign
1,106,239,1,Benign
5,54,304,1,Bot
2,50,76,1,Bot
4,119,228,1,Bot
1,107,96,1,Benign
4,53,490,1,Bot
2,116,6790,1,Bot
5,116,494,1,Bot
1,83,958,1,Bot
2,53,5030,1,Bot
5,97,8660,17,Bot
4,116,152,1,Bot
6,116,342,1,Bot
1,118,38,1,Bot
2,53,100,1,Bot
2,53,114,1,Bot
1,53,88,1,Bot
1,107,96,1,Benign
1,64,1799,1,Bot
1,119,126,1,Bot
3,119,266,1,Bot
11,118,1330,1,Bot
1,110,96,1,Benign
1,55,72,1,Bot
2,117,152,1,Bot
2,53,88,1,Bot
3,53,114,1,Bot
3,52,280,1,Bot
4,120,190,1,Bot
5,52,778,1,Bot
2,120,494,1,Bot
1,104,96,1,Benign
2,54,226,1,Bot
1,39,236,1,Benign
1,103,96,1,Benign
6,114,1498,1,Bot
2,114,550,1,Bot
1,108,96,1,Benign
1,107,96,1,Benign
1,103,96,1,Benign
1,39,35,1,Benign
2,54,12530,1,Bot
1,64,2300,1,Bot
8,106,646,1,Bot
6,52,2144,1,Bot
1,106,130,1,Benign
4,58,28828,1,Bot
1,114,96,1,Benign
1,106,96,1,Benign
1,109,100,1,Bot
5,113,2812,1,Bot
6,112,10940,1,Bot
6,110,11650,1,Bot
1,120,176,1,Bot
1,53,352,1,Bot
2,54,1684,1,Bot
2,118,2242,1,Bot
3,115,2020,1,Bot
1,98,65,1,Benign
7,119,794,2,Bot
1,110,7042,1,Benign
1,43,71,1,Benign
3,36,152,1,Bot
1,43,104,1,Benign
1,106,96,1,Benign
1,56,216,2,Bot
1,53,88,1,Bot
1,53,958,1,Bot
9,107,11604,15,Bot
1,106,96,1,Benign
6,115,1238,1,Bot
3,243,1008,7,Bot
3,119,2646,1,Bot
1,45,0,1,Benign
2,110,150,1,Bot
2,110,200,1,Bot
3,110,888,1,Bot
1,53,122,1,Bot
2,117,114,1,Bot
2,245,4950,20,Bot
1,110,96,1,Benign
4,118,304,1,Bot
1,109,96,1,Benign
2,118,702,1,Bot
2,110,3350,1,Bot
1,57,6474,1,Bot
2,55,100,1,Bot
10,120,6726,1,Bot
1,104,194,1,Benign
1,56,38,1,Bot
5,55,830,1,Bot
1,42,36,1,Benign
1,110,1275,1,Benign
1,43,96,1,Benign
2,54,1954,1,Bot
9,120,684,1,Bot
1,54,50,1,Bot
1,107,96,1,Benign
1,114,4950,1,Bot
1,102,525,1,Benign
1,109,81,1,Benign
1,100,96,1,Benign
1,101,96,1,Benign
1,101,96,1,Benign
1,109,96,1,Benign
1,109,96,1,Benign
1,101,65,1,Benign
1,106,455,2,Benign
9,116,5618,2,Bot
5,118,418,1,Bot
1,118,38,1,Bot
1,101,65,1,Benign
1,114,50,1,Bot
1,102,189,1,Benign
1,100,96,1,Benign
1,101,96,1,Benign
1,102,65,1,Benign
3,115,152,1,Bot
1,101,96,1,Benign
9,50,2900,1,Bot
1,100,96,1,Benign
1,36,81,1,Benign
1,51,50,1,Bot
1,115,76,1,Bot
7,114,266,1,Bot
3,165,478,1,Bot
1,44,368,1,Benign
1,108,96,1,Benign
1,116,4790,1,Bot
2,118,5900,1,Bot
1,107,96,1,Benign
2,121,3576,1,Bot
1,113,61,1,Benign
1,48,107,1,Benign
1,55,122,1,Bot
2,50,76,1,Bot
3,50,2168,1,Bot
2,114,5874,1,Bot
3,50,290,1,Bot
2,58,244,2,Bot
4,57,164,1,Bot
1,57,76,1,Bot
1,58,38,1,Bot
2,57,8018,1,Bot
2,57,126,1,Bot
1,121,110,1,Bot
1,106,96,1,Benign
7,113,1254,1,Bot
1,51,126,1,Bot
2,117,114,1,Bot
1,106,96,1,Benign
2,56,100,1,Bot
2,121,76,1,Bot
4,120,1146,1,Bot
2,55,214,1,Bot
1,57,226,1,Bot
1,120,38,1,Bot
2,51,88,1,Bot
1,44,492,1,Bot
1,44,304,2,Benign
2,59,74,1,Bot
2,59,88,1,Bot
2,59,152,1,Bot
2,59,82,1,Bot
7,122,2546,1,Bot
1,57,76,1,Bot
6,121,8272,1,Bot
2,119,76,1,Bot
3,118,2678,1,Bot
3,116,266,1,Bot
1,51,50,1,Bot
1,42,252,6,Benign
4,117,988,1,Bot
1,107,96,1,Benign
2,117,220,2,Bot
8,116,7500,1,Bot
1,107,96,1,Benign
3,37,400,1,Bot
6,117,1202,1,Bot
1,43,2556,1,Benign
1,107,96,1,Benign
6,117,11028,1,Bot
1,110,96,1,Benign
1,109,132,1,Benign
1,110,192,1,Benign
1,110,96,1,Benign
1,50,50,1,Bot
3,56,210,1,Bot
3,55,9014,1,Bot
1,114,72,1,Bot
8,114,3002,1,Bot
1,105,71,1,Benign
3,50,266,1,Bot
1,115,950,1,Bot
1,107,96,1,Benign
4,118,974,1,Bot
1,107,96,1,Benign
3,118,806,1,Bot
1,55,38,1,Bot
7,113,4792,1,Bot
5,113,456,1,Bot
1,115,2988,1,Bot
6,38,1000,1,Bot
7,128,19536,11,Bot
5,119,2900,1,Bot
1,54,5546,1,Bot
1,108,864,1,Benign
1,64,1183,1,Bot
3,119,10400,1,Bot
1,55,76,1,Bot
1,40,235,2,Benign
1,55,152,1,Bot
1,38,432,1,Benign
1,112,96,1,Benign
1,110,384,1,Benign
1,40,216,1,Benign
1,111,65,1,Benign
3,52,202,1,Bot
1,107,147,1,Benign
1,116,176,1,Bot
3,53,114,1,Bot
2,53,162,1,Bot
2,52,264,1,Bot
3,51,176,1,Bot
1,43,131,1,Benign
1,52,50,1,Bot
1,118,114,1,Bot
1,105,44,1,Benign
1,118,126,1,Bot
2,117,76,1,Bot
1,50,88,1,Bot
6,52,934,1,Bot
1,46,720,1,Benign
1,111,65,1,Benign
5,117,8850,1,Bot
1,109,76,1,Bot
6,106,860,1,Bot
2,43,76,1,Bot
1,42,50,1,Bot
1,105,96,1,Benign
1,104,96,1,Benign
2,51,944048,9,Benign
2,51,7622,1,Bot
1,107,123,1,Benign
1,117,50,1,Bot
1,48,122,1,Bot
1,110,100,1,Bot
3,104,472,1,Bot
7,112,1368,1,Bot
4,112,920,1,Bot
8,112,3712,1,Bot
1,105,62,1,Benign
6,111,4058,1,Bot
1,111,228,1,Bot
1,111,300,1,Bot
10,113,5060,1,Bot
2,47,150,1,Bot
4,112,14600,1,Bot
2,113,3150,1,Bot
5,112,4214,1,Bot
1,46,96,1,Benign
2,54,2912,1,Bot
3,53,138,1,Bot
1,58,122,1,Bot
6,120,13398,4,Bot
5,120,380,1,Bot
2,56,152,1,Bot
2,55,100,1,Bot
1,54,38,1,Bot
2,120,76,1,Bot
5,121,798,1,Bot
1,58,110,1,Bot
1,53,50,1,Bot
3,55,11986,1,Bot
1,112,96,1,Benign
1,112,192,1,Benign
3,117,8300,1,Bot
2,118,526,1,Bot
2,58,144,2,Bot
1,121,182,2,Bot
6,117,1520,1,Bot
9,119,1634,1,Bot
2,118,152,1,Bot
1,48,65,1,Benign
1,112,96,1,Benign
1,112,71,1,Benign
6,118,1734,1,Bot
5,118,266,1,Bot
5,118,874,1,Bot
1,48,65,1,Benign
4,117,1506,1,Bot
1,116,38,1,Bot
1,47,96,1,Benign
4,115,2546,1,Bot
1,111,36,1,Benign
1,48,36,1,Benign
2,116,152,1,Bot
1,111,243,1,Benign
1,51,38,1,Bot
10,115,722,1,Bot
1,106,136,1,Benign
1,49,352,1,Bot
2,56,10956,1,Bot
1,111,43,1,Benign
1,112,120212,2,Benign
3,40,722,1,Bot
9,112,17868,6,Bot
1,51,498,1,Bot
1,107,180,2,Benign
3,117,456,1,Bot
2,113,76,1,Bot
1,49,152,1,Bot
1,242,504,4,Bot
1,104,96,1,Benign
1,111,51,1,Benign
1,110,576,1,Benign
3,118,400,1,Bot
2,234,427,6,Benign
1,120,72,1,Bot
2,57,12462,1,Bot
1,234,192,1,Benign
1,109,65,1,Benign
1,52,12454,1,Bot
4,115,9150,1,Bot
2,118,190,1,Bot
1,148,126,1,Bot
1,118,114,1,Bot
2,54,88,1,Bot
2,53,114,1,Bot
1,107,51,1,Benign
1,44,71,1,Benign
1,38,268,1,Bot
8,143,1120,3,Bot
1,53,38,1,Bot
1,235,36,1,Benign
13,115,19706,7,Bot
1,118,76,1,Bot
2,116,266,1,Bot
6,117,266,1,Bot
1,108,96,1,Benign
1,107,94,1,Benign
1,117,50,1,Bot
1,52,50,1,Bot
11,54,646,1,Bot
2,53,114,1,Bot
2,54,76,1,Bot
2,54,592,1,Bot
1,52,50,1,Bot
4,54,152,1,Bot
1,54,50,1,Bot
1,107,288,1,Benign
7,119,480,1,Bot
1,107,147,1,Benign
2,160,186,1,Bot
1,108,38,1,Benign
6,119,15682,1,Bot
1,117,114,1,Bot
5,118,532,1,Bot
1,108,192,1,Benign
4,119,476,1,Bot
1,117,38,1,Bot
1,118,1916,1,Bot
1,140,107,2,Benign
1,233,36,1,Benign
2,53,1966,1,Bot
1,107,96,1,Benign
1,42,304,2,Benign
1,106,43,1,Benign
6,47,1508,1,Bot
1,107,96,1,Benign
3,99,236,1,Bot
8,112,380,1,Bot
1,108,51,1,Benign
2,56,13424,1,Bot
1,56,88,1,Bot
1,56,264,1,Bot
3,57,240,1,Bot
2,56,114,1,Bot
4,56,1236,1,Bot
1,56,126,1,Bot
2,56,100,1,Bot
1,110,133,1,Benign
4,50,998,1,Bot
2,53,88,1,Bot
3,56,126,1,Bot
3,54,208,1,Bot
1,56,38,1,Bot
3,56,188,1,Bot
4,57,23122,1,Bot
5,51,566,1,Bot
1,119,1150,1,Bot
11,117,1444,1,Bot
1,55,76,1,Bot
2,56,100,1,Bot
2,226,1150,6,Bot
1,50,50,1,Bot
3,57,238,1,Bot
1,248,1872,16,Bot
1,47,88,1,Bot
2,57,164,1,Bot
1,117,50,1,Bot
1,107,51,1,Benign
1,107,96,1,Benign
1,108,96,1,Benign
1,111,26174,1,Benign
2,118,4250,1,Bot
4,54,176,1,Bot
1,55,214,1,Bot
1,55,100,1,Bot
1,118,684,1,Bot
1,114,43,1,Benign
1,114,238,1,Benign
2,115,114,1,Bot
11,52,2728,1,Bot
1,116,38,1,Bot
2,116,152,1,Bot
1,116,192,1,Benign
1,52,50,1,Bot
1,116,162,1,Benign
1,116,172,1,Benign
1,116,96,1,Benign
6,116,1672,1,Bot
4,109,8870,5,Bot
1,241,72,1,Bot
1,106,51,1,Benign
1,106,71,1,Benign
7,115,2816,1,Bot
1,106,65,1,Benign
3,116,684,1,Bot
8,116,9328,1,Bot
12,116,13150,1,Bot
6,119,3914,1,Bot
2,54,126,1,Bot
1,118,50,1,Bot
3,119,2356,1,Bot
1,119,1494,1,Bot
1,118,88,1,Bot
1,107,42,1,Benign
1,64,3620,1,Bot
3,121,114,1,Bot
1,111,96,1,Benign
2,57,88,1,Bot
3,113,1500,1,Bot
2,113,6500,1,Bot
2,112,6450,1,Bot
3,48,1084,1,Bot
1,110,65,1,Benign
5,118,2900,1,Bot
6,55,2184,1,Bot
4,54,532,1,Bot
2,51,100,1,Bot
2,50,152,1,Bot
2,52,598,1,Bot
1,107,44,1,Benign
5,116,3618,1,Bot
4,112,650,1,Bot
4,58,5628,1,Bot
1,106,192,1,Benign
6,119,2690,1,Bot
3,119,2620,1,Bot
1,55,50,1,Bot
1,41,61,1,Benign
1,107,65,1,Benign
1,109,480,1,Benign
1,119,8622,1,Bot
1,55,110,1,Bot
3,116,266,1,Bot
1,46,96,1,Benign
1,107,337,1,Benign
2,120,13446,1,Bot
1,55,50,1,Bot
1,43,96,1,Benign
7,53,8348,1,Bot
5,120,450,1,Bot
1,47,38,1,Bot
4,116,950,1,Bot
1,104,96,1,Benign
1,40,26,1,Benign
2,115,1406,1,Bot
1,107,81,1,Benign
10,51,684,1,Bot
1,51,38,1,Bot
4,129,400,1,Bot
1,51,38,1,Bot
1,42,96,1,Benign
2,50,100,1,Bot
1,43,96,1,Benign
6,51,1940,1,Bot
2,115,76,1,Bot
4,50,190,1,Bot
1,113,50,1,Bot
1,106,96,1,Benign
1,49,50,1,Bot
2,34,2200,1,Bot
2,113,456,1,Bot
2,115,76,1,Bot
1,107,65,1,Benign
1,108,19,1,Benign
6,46,456,1,Bot
1,106,96,1,Benign
1,113,50,1,Bot
1,112,50,1,Bot
2,50,202,1,Bot
1,111,150,1,Bot
1,107,0,1,Benign
1,109,44,1,Benign
2,49,290,1,Bot
2,48,648,2,Benign
3,109,885,3,Benign
4,122,1748,1,Bot
10,124,14106,10,Bot
1,118,38,1,Bot
1,55,50,1,Bot
3,56,164,1,Bot
6,114,7200,1,Bot
1,108,65,1,Benign
1,151,296,2,Benign
4,56,164,1,Bot
4,54,130,1,Bot
1,55,100,1,Bot
3,55,114,1,Bot
2,57,264,1,Bot
3,52,250,1,Bot
4,53,504,1,Bot
1,102,96,1,Benign
1,101,192,1,Benign
3,119,114,1,Bot
6,119,5500,1,Bot
1,118,380,1,Bot
1,53,72,1,Bot
1,117,950,1,Bot
2,118,798,1,Bot
4,115,15176,1,Bot
2,56,76,1,Bot
3,56,870,1,Bot
3,49,964,1,Bot
10,114,10706,3,Bot
1,108,96,1,Benign
2,48,524,1,Bot
6,115,4136,1,Bot
1,48,65,1,Benign
1,248,122,1,Bot
2,58,6524,1,Bot
4,104,3020,2,Bot
1,51,72,1,Bot
3,109,9750,1,Bot
9,120,27204,1,Bot
1,119,1494,1,Bot
2,120,138,1,Bot
1,47,104,1,Benign
3,118,338,1,Bot
2,53,264,1,Bot
3,51,176,1,Bot
1,43,37,1,Benign
1,120,1992,1,Bot
6,119,1958,1,Bot
1,119,3850,1,Bot
1,56,498,1,Bot
1,107,130,1,Benign
1,105,44,1,Benign
1,110,147,1,Benign
1,115,222,1,Bot
1,109,35,1,Benign
2,53,226,1,Bot
1,117,50,1,Bot
1,117,38,1,Bot
2,52,100,1,Bot
1,45,147,1,Benign
1,110,96,1,Benign
1,42,216,1,Benign
1,105,96,1,Benign
5,115,3254,1,Bot
1,51,660,3,Bot
1,48,330,3,Bot
6,58,356,1,Bot
2,109,252,1,Bot
2,115,76,1,Bot
1,50,50,1,Bot
8,115,4350,1,Bot
1,109,94,1,Benign
1,107,96,1,Benign
1,109,71,1,Benign
1,109,62,1,Benign
3,53,452,2,Bot
1,53,568,1,Bot
1,109,65,1,Benign
1,53,50,1,Bot
1,109,96,1,Benign
6,117,3572,1,Bot
7,117,3058,1,Bot
1,48,71,1,Benign
1,105,43,1,Benign
3,117,5700,1,Bot
1,111,96,1,Benign
5,51,3760,1,Bot
2,118,200,1,Bot
1,105,71,1,Benign
2,119,1550,1,Bot
1,119,38,1,Bot
2,55,1632,1,Bot
7,119,418,1,Bot
1,43,216,1,Benign
1,109,19,1,Benign
4,51,742,1,Bot
1,104,158,1,Benign
3,58,164,1,Bot
1,50,50,1,Bot
2,114,152,1,Bot
6,116,8850,1,Bot
1,54,122,1,Bot
1,117,2250,1,Bot
1,107,240,3,Benign
8,50,916,1,Bot
5,49,252,1,Bot
1,106,147,1,Benign
4,119,456,1,Bot
1,109,96,1,Benign
1,110,142,1,Benign
2,118,298,1,Bot
1,118,76,1,Bot
1,106,96,1,Benign
1,102,96,1,Benign
4,118,2650,1,Bot
1,114,96,1,Benign
3,49,2664,18,Bot
2,114,3200,1,Bot
1,114,50,1,Bot
6,115,2964,1,Bot
1,53,122,1,Bot
1,241,110,1,Bot
5,116,304,1,Bot
2,52,380,3,Bot
1,44,216,1,Benign
2,55,302,1,Bot
1,53,50,1,Bot
1,119,38,1,Bot
1,108,76150,2,Benign
1,50,38,1,Bot
5,118,1516,1,Bot
3,118,798,1,Bot
4,118,450,1,Bot
4,120,646,1,Bot
1,103,96,1,Benign
3,50,152,1,Bot
3,55,8964,1,Bot
1,245,72,1,Bot
2,118,352,1,Bot
1,238,216,3,Bot
1,110,750,1,Bot
1,110,440,2,Bot
2,118,114,1,Bot
2,52,2860,13,Bot
1,54,50,1,Bot
2,54,214,1,Bot
1,56,226,1,Bot
4,49,404,1,Bot
1,106,96,1,Benign
1,105,96,1,Benign
1,53,38,1,Bot
5,56,380,1,Bot
1,120,498,1,Bot
1,110,147,1,Benign
1,56,38,1,Bot
1,107,177,1,Benign
1,55,498,1,Bot
5,56,7698,1,Bot
1,47,8,1,Bot
1,45,65,1,Benign
1,43,263,1,Benign
1,108,162,1,Benign
1,52,50,1,Bot
1,110,96,1,Benign
4,55,378,1,Bot
1,56,498,1,Bot
1,109,61,1,Benign
4,55,342,1,Bot
2,56,456,1,Bot
2,52,202,1,Bot
5,56,1058,1,Bot
1,56,176,1,Bot
1,57,5748,1,Bot
1,100,71,1,Benign
2,55,236,1,Bot
3,57,3024,1,Bot
2,52,266,1,Bot
2,52,9588,1,Bot
1,108,162,1,Benign
11,121,1178,1,Bot
6,56,354,1,Bot
1,109,187,1,Benign
1,55,50,1,Bot
1,107,62,1,Benign
1,41,72,1,Bot
1,44,96,1,Benign
1,108,288,1,Benign
1,56,50,1,Bot
3,52,1996,1,Bot
1,116,38,1,Bot
1,108,430,1,Benign
1,54,50,1,Bot
1,44,61,1,Benign
1,44,65,1,Benign
1,109,177,1,Benign
2,55,548,1,Bot
1,108,43,1,Benign
3,52,250,1,Bot
2,53,114,1,Bot
7,115,1824,1,Bot
1,55,50,1,Bot
1,56,50,1,Bot
1,51,1992,1,Bot
3,49,228,1,Bot
1,108,37,1,Benign
4,57,190,1,Bot
1,108,258,1,Benign
2,57,76,1,Bot
3,53,152,1,Bot
1,92,308,1,Benign
2,55,100,1,Bot
1,109,65,1,Benign
2,56,100,1,Bot
3,57,114,1,Bot
6,56,1040,1,Bot
1,52,38,1,Bot
4,57,678,1,Bot
5,57,13640,1,Bot
2,57,12492,1,Bot
1,55,50,1,Bot
2,121,252,1,Bot
2,54,782,6,Bot
1,56,50,1,Bot
2,55,536,1,Bot
1,55,50,1,Bot
2,52,76,1,Bot
6,53,4174,1,Bot
2,52,100,1,Bot
2,52,150,1,Bot
3,56,176,1,Bot
1,119,5350,1,Bot
1,109,96,1,Benign
1,56,38,1,Bot
1,53,50,1,Bot
1,45,116,1,Benign
1,44,263,1,Benign
4,55,14252,1,Bot
2,56,114,1,Bot
1,54,352,1,Bot
3,55,528,1,Bot
1,108,147,1,Benign
4,56,608,1,Bot
7,120,13500,1,Bot
1,46,116,1,Benign
1,55,50,1,Bot
1,109,147,1,Benign
5,52,22224,1,Bot
1,52,606,1,Bot
5,51,272,1,Bot
1,110,147,1,Benign
4,119,1072,1,Bot
1,105,43,1,Benign
6,52,16024,1,Bot
1,55,164,1,Bot
8,53,834,1,Bot
1,56,38,1,Bot
1,46,246,1,Benign
1,45,96,1,Benign
3,121,342,1,Bot
1,52,38,1,Bot
1,52,50,1,Bot
1,109,42,1,Benign
1,43,216,1,Benign
2,57,3486,1,Bot
4,52,492,1,Bot
1,56,4482,1,Bot
6,52,3254,1,Bot
2,53,88,1,Bot
1,51,88,1,Bot
1,107,96,1,Benign
1,46,116,1,Benign
7,56,12356,1,Bot
4,56,1110,1,Bot
3,117,6150,1,Bot
1,55,38,1,Bot
2,51,428,1,Bot
2,54,114,1,Bot
1,55,50,1,Bot
1,56,176,1,Bot
1,109,147,1,Benign
1,108,81,1,Benign
3,52,390,1,Bot
8,116,7228,1,Bot
1,107,147,1,Benign
4,37,1805,1,Bot
1,247,440,4,Bot
1,107,71,1,Benign
1,109,96,1,Benign
3,56,1224,1,Bot
3,57,302,1,Bot
1,55,50,1,Bot
1,56,50,1,Bot
1,105,96,1,Benign
2,117,300,1,Bot
3,117,874,1,Bot
1,108,147,1,Benign
1,109,19,1,Benign
1,44,81,1,Benign
2,40,144,2,Bot
1,55,50,1,Bot
3,57,176,1,Bot
5,54,932,1,Bot
2,119,114,1,Bot
1,55,38,1,Bot
1,43,96,1,Benign
9,52,606,1,Bot
1,109,61,1,Benign
1,56,50,1,Bot
4,52,8346,1,Bot
1,55,88,1,Bot
3,118,152,1,Bot
1,56,50,1,Bot
1,108,91,1,Benign
1,51,50,1,Bot
1,55,50,1,Bot
1,45,116,1,Benign
1,55,152,1,Bot
3,53,150,1,Bot
1,109,73,1,Benign
1,54,50,1,Bot
3,52,114,1,Bot
2,57,7010,1,Bot
1,109,36,1,Benign
1,46,58,1,Benign
4,55,7088,1,Bot
2,57,1034,1,Bot
2,53,100,1,Bot
4,54,378,1,Bot
4,52,350,1,Bot
2,57,1414,1,Bot
1,45,152,1,Benign
1,108,96,1,Benign
3,55,126,1,Bot
1,106,38,1,Benign
1,43,174,1,Benign
3,56,440,1,Bot
1,54,190,1,Bot
7,40,1748,1,Bot
3,57,244,1,Bot
1,121,38,1,Bot
1,110,49,1,Benign
1,57,76,1,Bot
2,56,88,1,Bot
5,57,328,1,Bot
1,35,51,1,Benign
3,56,138,1,Bot
1,109,167,1,Benign
1,110,81,1,Benign
1,56,988,1,Bot
10,120,8100,1,Bot
2,57,3074,1,Bot
1,110,4044,1,Benign
6,57,754,1,Bot
1,109,35,1,Benign
2,121,950,1,Bot
1,121,190,1,Bot
4,56,7100,1,Bot
1,104,81,1,Benign
1,110,96,1,Benign
2,56,76,1,Bot
5,120,1026,1,Bot
1,44,96,1,Benign
1,105,96,1,Benign
1,118,3444,1,Bot
6,118,3448,1,Bot
5,119,3176,1,Bot
1,41,65,1,Benign
4,39,266,1,Bot
1,107,65,1,Benign
1,103,1287,1,Benign
6,117,5626,1,Bot
5,120,1254,1,Bot
6,135,1390,2,Bot
5,120,5756,1,Bot
1,103,65,1,Benign
1,106,61,1,Benign
1,104,65,1,Benign
2,118,100,1,Bot
5,118,3978,1,Bot
2,117,456,1,Bot
4,119,722,1,Bot
9,118,3064,1,Bot
6,119,1282,1,Bot
4,117,418,1,Bot
1,53,3556,1,Bot
3,117,228,1,Bot
7,119,874,1,Bot
1,118,122,1,Bot
2,117,4100,1,Bot
1,106,96,1,Benign
1,107,96,1,Benign
1,44,104,1,Benign
1,104,96,1,Benign
4,117,1254,1,Bot
1,54,1008,7,Bot
1,109,96,1,Benign
2,118,532,1,Bot
6,118,1300,1,Bot
1,118,50,1,Bot
4,120,5280,1,Bot
1,120,72,1,Bot
1,105,384,1,Benign
1,107,96,1,Benign
9,121,2380,1,Bot
2,121,418,1,Bot
2,57,76,1,Bot
3,56,440,1,Bot
8,120,3952,1,Bot
1,119,202,1,Bot
1,119,38,1,Bot
2,38,1248,1,Bot
1,53,56,1,Bot
8,119,532,1,Bot
1,53,38,1,Bot
1,54,38,1,Bot
1,119,38,1,Bot
1,109,96,1,Benign
1,108,147,1,Benign
2,119,76,1,Bot
1,42,65,1,Benign
4,117,190,1,Bot
1,54,50,1,Bot
3,52,598,1,Bot
2,246,244,2,Bot
2,120,1034,1,Bot
1,55,38,1,Bot
1,106,136,1,Benign
7,55,354,1,Bot
6,118,228,1,Bot
3,119,114,1,Bot
3,54,4034,1,Bot
2,119,152,1,Bot
5,119,2128,1,Bot
1,120,38,1,Bot
7,120,480,1,Bot
1,106,132,1,Benign
3,53,340,1,Bot
1,42,232,1,Benign
1,107,132,1,Benign
1,117,1100,1,Bot
1,43,71,1,Benign
2,52,176,1,Bot
1,118,114,1,Bot
1,106,129,1,Benign
1,107,147,1,Benign
1,106,51,1,Benign
1,107,92,1,Benign
1,54,38,1,Bot
1,107,51,1,Benign
3,119,152,1,Bot
2,118,646,1,Bot
1,54,38,1,Bot
10,117,1368,1,Bot
2,118,380,1,Bot
1,106,192,1,Benign
2,54,552,1,Bot
1,108,147,1,Benign
3,54,252,1,Bot
1,106,44,1,Benign
1,55,38,1,Bot
1,107,129,1,Benign
1,108,1233,1,Benign
1,42,216,1,Benign
1,55,50,1,Bot
1,120,122,1,Bot
3,56,1034,1,Bot
1,56,3486,1,Bot
2,53,190,1,Bot
4,55,202,1,Bot
1,64,15537,1,Bot
1,108,96,1,Benign
4,119,152,1,Bot
2,118,996,1,Bot
1,55,38,1,Bot
4,53,592,1,Bot
3,121,290,1,Bot
1,109,71,1,Benign
1,57,100,1,Bot
2,121,900,1,Bot
2,41,5050,1,Bot
1,45,71,1,Benign
1,109,133,1,Benign
1,121,2874,1,Bot
4,56,122,1,Bot
5,53,228,1,Bot
3,56,246,1,Bot
1,42,95,1,Benign
2,52,100,1,Bot
4,56,228,1,Bot
1,53,50,1,Bot
1,51,50,1,Bot
1,44,50,1,Bot
9,55,3400,1,Bot
1,54,38,1,Bot
1,45,116,1,Benign
1,109,96,1,Benign
2,56,126,1,Bot
1,56,214,1,Bot
2,57,114,1,Bot
2,55,356,1,Bot
1,109,96,1,Benign
4,56,176,1,Bot
1,56,38,1,Bot
1,109,43,1,Benign
3,52,252,1,Bot
2,57,100,1,Bot
3,56,390,1,Bot
3,56,278,1,Bot
1,49,50,1,Bot
1,112,192,1,Benign
5,117,190,1,Bot
1,114,167,1,Benign
1,116,176,1,Bot
3,53,608,1,Bot
7,119,4776,1,Bot
1,105,96,1,Benign
3,55,202,1,Bot
5,120,2300,1,Bot
4,119,1482,1,Bot
9,120,570,1,Bot
1,119,490,1,Bot
2,119,76,1,Bot
1,107,96,1,Benign
3,119,7302,1,Bot
2,57,100,1,Bot
3,106,51,3,Benign
3,120,418,1,Bot
1,57,432,3,Bot
1,106,96,1,Benign
1,57,38,1,Bot
1,57,188,1,Bot
1,57,1992,1,Bot
1,107,288,1,Benign
1,58,200,1,Bot
1,58,88,1,Bot
1,57,50,1,Bot
2,57,88,1,Bot
2,57,76,1,Bot
1,56,38,1,Bot
1,57,114,1,Bot
2,56,76,1,Bot
1,57,50,1,Bot
6,120,3300,1,Bot
3,56,286,2,Bot
1,57,50,1,Bot
1,49,50,1,Bot
1,106,51,1,Benign
3,114,228,1,Bot
6,116,518,1,Bot
1,42,96,1,Benign
5,119,228,1,Bot
1,106,282,1,Benign
4,120,950,1,Bot
1,106,43,1,Benign
3,117,456,1,Bot
10,121,912,1,Bot
1,57,38,1,Bot
1,57,20,1,Bot
1,47,301,4,Benign
1,112,96,1,Benign
1,112,96,1,Benign
1,56,50,1,Bot
1,47,130,1,Benign
5,58,78,1,Bot
4,52,240,1,Bot
1,54,38,1,Bot
1,53,38,1,Bot
4,54,466,1,Bot
7,118,13944,1,Bot
1,64,2948,1,Bot
1,38,76,1,Bot
1,110,71,1,Benign
4,113,342,1,Bot
1,113,688,1,Bot
8,55,708,1,Bot
2,50,88,1,Bot
2,113,1110,1,Bot
1,116,76,1,Bot
1,107,96,1,Benign
1,108,96,1,Benign
1,107,61,1,Benign
1,44,71,1,Benign
1,49,38,1,Bot
2,118,306,1,Bot
1,107,96,1,Benign
6,117,7750,1,Bot
1,54,126,1,Bot
1,53,264,1,Bot
4,112,1140,1,Bot
1,50,72,1,Bot
1,111,38,1,Bot
1,107,71,1,Benign
14,112,7892,1,Bot
6,112,10258,1,Bot
1,107,96,1,Benign
4,111,190,1,Bot
1,108,96,1,Benign
3,87,7128,23,Bot
3,114,7200,1,Bot
1,41,96,1,Benign
1,106,177,1,Benign
1,52,38,1,Bot
2,50,6782,1,Bot
1,43,104,1,Benign
1,106,96,1,Benign
1,106,96,1,Benign
3,53,228,1,Bot
1,42,65,1,Benign
1,106,96,1,Benign
4,53,24038,1,Bot
1,54,100,1,Bot
1,53,110,1,Bot
